communityId,unitType,unitCategory,unitNumber,status,available,moveout,priorRent,sf,pmsUnitType,offset,amenities,amenityAmount,leaseTerm,baseRent,totalConcession,effectiveRent
571a64fc3004565451453b80,2X2-SML ,2X2-SML,1713,On Notice,6/18/16,6/8/16,1320,866,210.b1r,0," 1st Floor, Renovated 2 BD, Upgraded Appliances, Washer/Dryer Hook Ups",95,10,1385,0,1385
571a64fc3004565451453b80,2X2-SML ,2X2-SML,503,On Notice,6/19/16,6/9/16,1259,866,210.b1,0," 1st Floor, Washer/Dryer In Unit",55,10,1345,0,1345
571a64fc3004565451453b80,2X2-SML ,2X2-SML,1706,On Notice,6/20/16,6/10/16,1290,866,210.b1r,0, Renovated 2 BD,55,10,1345,0,1345
571a64fc3004565451453b80,2X2-SML ,2X2-SML,512,On Notice,6/24/16,6/14/16,1205,866,210.b1,0,,0,10,1290,0,1290
571a64fc3004565451453b80,2X2-SML ,2X2-SML,708,On Notice,6/24/16,6/14/16,1285,866,210.b1r,0, Renovated 2 BD,50,10,1340,0,1340
571a64fc3004565451453b80,2X2-SML ,2X2-SML,1603,On Notice,6/28/16,6/18/16,1215,866,210.b1,0," 1st Floor, Washer/Dryer Hook Ups",15,10,1305,0,1305
571a64fc3004565451453b80,2X2-SML ,2X2-SML,1712,On Notice,6/29/16,6/19/16,1334,866,210.b1r,0, Renovated 2 BD,55,10,1345,0,1345
571a64fc3004565451453b80,2X2-SML ,2X2-SML,506,On Notice,7/3/16,6/23/16,1245,866,210.b1r,0, Renovated 2 BD,55,10,1345,0,1345
571a64fc3004565451453b80,2X2-SML ,2X2-SML,2013,On Notice,8/2/16,7/23/16,1253,866,210.b1,0," 1st Floor, Washer/Dryer Hook Ups",15,11,1305,0,1305
571a64fc3004565451453b80,2X2-SML ,2X2-SML,1708,On Notice,8/20/16,8/10/16,1270,866,210.b1r,0, Renovated 2 BD,55,11,1345,0,1345
571a64fc3004565451453b80,2X2-SML ,2X2-SML,214,On Notice,8/28/16,8/18/16,1277,866,210.b1r,0," Renovated 2 BD, View",60,11,1350,0,1350
571a64fc3004565451453b80,2X2-SML ,2X2-SML,902,On Notice,8/28/16,8/18/16,1272,866,210.b1r,0, Renovated 2 BD,55,11,1345,0,1345
571a64fc3004565451453b81,1X1 ,1X1,,,,,,,,,,,,,,
571a64fc3004565451453b81,1X1 ,1X1,804,Vacant Ready,4/22/16,3/15/16,1765,725,233.a1,0," 04 Series, A/C in Unit, a1, Floor 8-9, Hardwood Floors, SE View Floors 7-11, Small Balcony, SQFT1, View - South",220,11,1715,0,1715
571a64fc3004565451453b81,1X1 ,1X1,904,On Notice,5/17/16,5/7/16,2640,725,233.a1,0," 04 Series, A/C in Unit, a1, Floor 8-9, SE View Floors 7-11, Small Balcony, SQFT1, View - South",150,10,1685,0,1685
571a64fc3004565451453b81,1X1D ,1X1,,,,,,,,,,,,,,
571a64fc3004565451453b81,1X1D ,1X1,1403,Vacant Ready,4/22/16,2/3/16,1965,849,233.a2d,0," 03 Series, A/C in Unit, a2d, Floor 14, View - Floors 12-15, View - South",100,11,1750,0,1750
571a64fc3004565451453b81,1X1D ,1X1,1603,Vacant Ready,4/22/16,2/10/16,2115,849,233.a2d,0," 03 Series, A/C in Unit, a2d, Floor 16, View - Floors 16-18, View - South",135,11,1785,0,1785
571a64fc3004565451453b81,1X1D ,1X1,1803,On Notice,5/20/16,5/10/16,2055,849,233.a2d,0," 03 Series, A/C in Unit, a2d, Floor 18, View - Floors 16-18, View - South",145,10,1840,0,1840
571a64fc3004565451453b81,2X2 ,2X2,,,,,,,,,,,,,,
571a64fc3004565451453b81,2X2 ,2X2,1115,Vacant Ready,4/22/16,3/9/16,3325,1156,233.c1,0," 2 BD Floor 10-11, A/C in Unit, c1d, Corner Unit, Floor 10-11, Hardwood Floors, Medium Balcony, NW View Floors 7-11, SQFT3, View - North",605,11,3015,0,3015
571a64fc3004565451453b81,2X2 ,2X2,1306,Vacant Ready,4/22/16,1/31/16,3105,1156,233.c1,0," 2 BD Floor 13, A/C in Unit, c1b, Corner Unit, Floor 13, Medium Balcony, SQFT2, View - Floors 12-15, View - South",395,11,2805,0,2805
571a64fc3004565451453b81,2X2 ,2X2,708,Vacant Ready,4/22/16,1/31/16,2880,1156,233.c1,0," 2 Bd Floor 2-6 Adj, A/C in Unit, c1c, Corner Unit, Floor 5-7, Medium Balcony, NW View Floors 7-11, SQFT3, View - North",355,11,2765,0,2765
571a64fc3004565451453b81,2X2 ,2X2,1008,Vacant Unavailable,4/23/16,4/13/16,3220,1156,233.c1,0," 2 BD Floor 10-11, A/C in Unit, c1c, Corner Unit, Floor 10-11, Medium Balcony, NW View Floors 7-11, SQFT3, View - North",455,11,2865,0,2865
571a64fc3004565451453b81,2X2 ,2X2,515,On Notice,5/10/16,4/30/16,3180,1156,233.c1,0," 2 Bd Floor 2-6 Adj, A/C in Unit, c1d2, Corner Unit, E View Floors 2-6, Floor 5-7, Hardwood Floors, Medium Balcony",180,10,2655,0,2655
571a64fc3004565451453b81,2X2 ,2X2,715,On Notice,5/22/16,5/12/16,0,1156,233.c1,0," 2 Bd Floor 2-6 Adj, A/C in Unit, c1d, Corner Unit, Floor 5-7, Hardwood Floors, Medium Balcony, NW View Floors 7-11, SQFT3, View - North",505,10,2980,0,2980
571a64fc3004565451453b81,2X2 ,2X2,1601,On Notice,7/10/16,6/30/16,3195,1156,233.c1,0," 2 BD Floor 16, A/C in Unit, c1a, Corner Unit, Floor 16, Medium Balcony, SQFT2, View - Floors 16-18, View - South",450,12,2965,0,2965
571a64fc3004565451453b81,STUD ,STUD,,,,,,,,,,,,,,
571a64fc3004565451453b81,STUD ,STUD,2114,Vacant Ready,4/22/16,2/29/16,1745,500,233.s,0," A/C in Unit, Floor 21, s2, View - Floors 21-22, View - North",330,12,1475,0,1475
571a64fc3004565451453b81,STUD ,STUD,1614,On Notice,5/26/16,5/16/16,1730,500,233.s,0," A/C in Unit, Floor 16, s2, View - Floors 16-18, View - North",260,11,1410,0,1410
571a64fc3004565451453b81,STUD ,STUD,1509,On Notice,6/9/16,5/30/16,1747,500,233.s,0," A/C in Unit, Floor 15, s, View - Floors 12-15, View - North",230,11,1390,0,1390
571a64fc3004565451453b81,STUD ,STUD,1709,On Notice,6/10/16,5/31/16,1600,500,233.s,0," A/C in Unit, Floor 17, s, View - Floors 16-18, View - North",265,11,1425,0,1425
571a64fc3004565451453b81,STUDA ,STUD,,,,,,,,,,,,,,
571a64fc3004565451453b81,STUDA ,STUD,1613,Vacant Ready,4/22/16,4/5/16,1460,582,233.s1,0," Floor 16, s1f, SQFT1, View - Floors 16-18, View - North, Wall Space",275,12,1505,0,1505
571a64fc3004565451453b81,STUDA ,STUD,1813,Vacant Ready,4/22/16,3/26/16,1845,582,233.s1,0," Floor 18, s1f, SQFT1, View - Floors 16-18, View - North, Wall Space",285,12,1515,0,1515
571a64fc3004565451453b81,STUDA ,STUD,1902,Vacant Ready,4/22/16,3/25/16,1605,582,233.s1,0," A/C in Unit, Floor 19, s1a, SQFT2, View - Floors 19-20, View - South",350,12,1580,0,1580
571a64fc3004565451453b81,STUDA ,STUD,2111,Vacant Ready,4/22/16,2/27/16,1485,582,233.s1,0," Floor 21, Near Common Spaces, s1d, SQFT2, View - Floors 21-22, View - North",365,12,1595,0,1595
571a64fc3004565451453b81,STUDA ,STUD,2205,Vacant Ready,4/22/16,4/4/16,1590,582,233.s1,0," A/C in Unit, Ceiling Height, Floor 22, Gas Stove, Hardwood Floors, s1b1, Small Balcony, View - Floors 21-22, View - South",430,12,1660,0,1660
571a64fc3004565451453b81,STUDA ,STUD,812,Vacant Unavailable,4/22/16,4/12/16,2040,582,233.s1,0," Floor 8-9, NW View Floors 7-11, s1e, SQFT1, View - North, Wall Space",210,12,1440,0,1440
571a64fc3004565451453b81,STUDA ,STUD,913,Vacant Ready,4/22/16,3/28/16,1390,582,233.s1,0," Floor 8-9, NW View Floors 7-11, s1f, SQFT1, View - North, Wall Space",210,12,1440,0,1440
571a64fc3004565451453b81,STUDA ,STUD,213,On Notice,5/10/16,4/30/16,1885,582,233.s1,0," NW View Floors 2-6, s1z7, SQFT2, View - North",215,11,1445,0,1445
571a64fc3004565451453b81,STUDA ,STUD,313,On Notice,5/15/16,5/5/16,1715,582,233.s1,0," NW View Floors 2-6, s1z12, SQFT4, View - North, Wall Space",290,11,1520,0,1520
571a64fc3004565451453b81,STUDA ,STUD,1102,On Notice,5/30/16,5/20/16,1505,582,233.s1,0," A/C in Unit, Floor 10-11, s1a, SE View Floors 7-11, SQFT2, View - South",245,11,1485,0,1485
571a64fc3004565451453b81,STUDA ,STUD,212,On Notice,5/30/16,5/20/16,1505,582,233.s1,0," NW View Floors 2-6, s1z6, SQFT3, View - North",265,11,1505,0,1505
571a64fc3004565451453b81,STUDA ,STUD,412,On Notice,6/14/16,6/4/16,1505,582,233.s1,0," NW View Floors 2-6, s1z17, SQFT1, View - North, Wall Space",165,11,1420,0,1420
571a64fc3004565451453b82,1X1R ,1X1,,,,,,,,,,,,,,
571a64fc3004565451453b82,1X1R ,1X1,04-0303,Vacant Ready,4/22/16,3/23/16,1470,659,242.a1r,0," Premium View, Renovated 1x1, Top Floor",240,12,1530,0,1530
571a64fc3004565451453b82,1X1R ,1X1,12-0103,Vacant Unavailable,4/22/16,3/22/16,1231,659,242.a1r,0," Greenspace, Ground, Plank Flooring, Renovated 1x1",280,12,1570,0,1570
571a64fc3004565451453b82,1X1R ,1X1,12-0105,Vacant Unavailable,4/30/16,3/6/16,1355,659,242.a1r,0," Greenspace, Ground, Renovated 1x1",205,12,1500,0,1500
571a64fc3004565451453b82,1X1R ,1X1,04-0104,On Notice,5/3/16,4/22/16,1685,659,242.a1r,0," ADA Modified, Ground, Level Entry, Renovated 1x1",180,11,1475,0,1475
571a64fc3004565451453b82,1X1R ,1X1,14-0103,Vacant Unavailable,5/5/16,4/9/16,1116,659,242.a1r,0," Greenspace, Ground, Plank Flooring, Renovated 1x1, View",290,11,1585,0,1585
571a64fc3004565451453b82,1X1R ,1X1,15-0305,On Notice,5/10/16,4/30/16,1349,659,242.a1r,0," Renovated 1x1, Top Floor",215,11,1505,0,1505
571a64fc3004565451453b82,1X1R ,1X1,12-0304,On Notice,5/24/16,4/29/16,1109,659,242.a1r,0," Renovated, Top Floor",215,11,1505,0,1505
571a64fc3004565451453b82,1X1R ,1X1,18-0204,On Notice,5/25/16,4/30/16,1140,659,242.a1r,0," Location Adjustment, Renovated 1x1",155,11,1445,0,1445
571a64fc3004565451453b82,1X1R ,1X1,12-0206,On Notice,5/26/16,4/30/16,1084,659,242.a1r,0," Ground, Level Entry, Plank Flooring, Renovated 1x1",265,11,1555,0,1555
571a64fc3004565451453b82,1X1R ,1X1,08-0303,On Notice,7/10/16,6/30/16,1345,659,242.a1r,0," Renovated 1x1, Top Floor",215,10,1505,0,1505
571a64fc3004565451453b82,2X1R ,2X1,,,,,,,,,,,,,,
571a64fc3004565451453b82,2X1R ,2X1,19-0301,Vacant Unavailable,5/15/16,4/5/16,1416,824,242.b1r,0," Location Adjustment, Renovated 2x1, Top Floor, View",205,12,1755,0,1755
571a64fc3004565451453b82,2X1R ,2X1,15-0107,On Notice,5/25/16,4/30/16,1306,824,242.b1r,0," ADA Modified, Ground, Level Entry, Plank Flooring, Renovated 2x1",240,12,1790,0,1790
571a64fc3004565451453b82,2X1R ,2X1,19-0202,On Notice,6/24/16,5/31/16,1270,824,242.b1r,0," Location Adjustment, Renovated 2x1",155,11,1705,0,1705
571a64fc3004565451453b82,2X2R ,2X2,,,,,,,,,,,,,,
571a64fc3004565451453b82,2X2R ,2X2,12-0101,Vacant Ready,4/22/16,3/31/16,1580,913,242.c1r,0," Greenspace, Ground, Renovated 2x2",230,12,1780,0,1780
571a64fc3004565451453b82,2X2R ,2X2,14-0107,On Notice,5/5/16,4/25/16,2135,913,242.c1r,0," Greenspace, Ground, Renovated 2x2, View",240,12,1815,0,1815
571a64fc3004565451453b82,2X2R ,2X2,13-0303,On Notice,5/12/16,5/2/16,2150,913,242.c1r,0," Renovated 2x2, Top Floor, View",250,11,1830,0,1830
571a64fc3004565451453b82,2X2R ,2X2,11-0105,Vacant Unavailable,5/30/16,1/26/16,1502,913,242.c1r,0," Greenspace, Ground, Renovated 2x2",230,11,1820,0,1820
571a64fc3004565451453b82,2X2R ,2X2,07-0302,On Notice,6/7/16,5/7/16,1389,913,242.c1r,0," Renovated 2x2, Top Floor",240,11,1830,0,1830
571a64fc3004565451453b82,3X2R ,3X2,,,,,,,,,,,,,,
571a64fc3004565451453b82,3X2R ,3X2,11-0101,Vacant Ready,4/22/16,1/29/16,1770,1102,242.d1r,0," Greenspace, Ground, Plank Flooring, Renovated 3x2",355,11,2265,0,2265
571a64fd3004565451453b83,1X1 ,1X1,,,,,,,,,,,,,,
571a64fd3004565451453b83,1X1 ,1X1,1231,Vacant Unavailable,4/22/16,4/4/16,1160,755,253.a1,0, View Forest,40,10,1275,0,1275
571a64fd3004565451453b83,1X1 ,1X1,914,On Notice,5/2/16,4/22/16,1125,755,253.a1,0,,0,12,1245,0,1245
571a64fd3004565451453b83,1X1 ,1X1,1121,On Notice,5/6/16,4/26/16,1120,755,253.a1,0,,0,12,1245,0,1245
571a64fd3004565451453b83,1X1 ,1X1,411,On Notice,5/18/16,4/28/16,1155,755,253.a1,0,,0,11,1255,0,1255
571a64fd3004565451453b83,1X1TH ,1X1,,,,,,,,,,,,,,
571a64fd3004565451453b83,1X1TH ,1X1,2121,Vacant Ready,4/22/16,2/29/16,1290,895,253.a21,0, Fixture Package,30,10,1445,0,1445
571a64fd3004565451453b83,1X1TH ,1X1,2801,Vacant Ready,4/22/16,3/7/16,1234,895,253.a21,0,,0,10,1415,0,1415
571a64fd3004565451453b83,2X1 ,2X1,,,,,,,,,,,,,,
571a64fd3004565451453b83,2X1 ,2X1,324,Vacant Ready,4/22/16,11/27/15,1115,941,253.b2,0,,0,12,1425,0,1425
571a64fd3004565451453b83,2X1 ,2X1,1328,Vacant Ready,4/22/16,3/14/16,1245,941,253.b2,0, View-Street,-20,12,1405,0,1405
571a64fd3004565451453b83,2X1 ,2X1,1213,Vacant Unavailable,4/23/16,4/13/16,1219,979,253.b1,0, 2X1 Noble,35,12,1460,0,1460
571a64fd3004565451453b83,2X1 ,2X1,518,Vacant Unavailable,4/26/16,4/16/16,1155,941,253.b2,0, View Forest,40,12,1470,0,1470
571a64fd3004565451453b83,2X1 ,2X1,1028,On Notice,5/2/16,4/22/16,1205,941,253.b2,0," Location, View-Street",-40,11,1390,0,1390
571a64fd3004565451453b83,2X1 ,2X1,1011,On Notice,5/13/16,5/3/16,1550,941,253.b2,0,,0,11,1430,0,1430
571a64fd3004565451453b83,2X1 ,2X1,932,On Notice,5/16/16,5/6/16,1340,1138,253.b1m,0, Mezzanine (Loft,100,11,1530,0,1530
571a64fd3004565451453b83,2X1 ,2X1,735,On Notice,6/5/16,5/18/16,1065,941,253.b2,0, View-Street,-20,11,1415,0,1415
571a64fd3004565451453b83,2X1 ,2X1,131,On Notice,6/21/16,6/11/16,1180,941,253.b2,0,,0,10,1440,0,1440
571a64fd3004565451453b83,2X1 ,2X1,615,On Notice,7/4/16,6/24/16,1280,941,253.b2,0, View-Street,-20,10,1415,0,1415
571a64fd3004565451453b83,2X2 ,2X2,,,,,,,,,,,,,,
571a64fd3004565451453b83,2X2 ,2X2,122,Vacant Ready,4/22/16,2/9/16,1420,1212,253.c1,50,,50,12,1625,0,1625
571a64fd3004565451453b83,2X2 ,2X2,1312,Vacant Unavailable,4/22/16,3/31/16,1345,1212,253.c1,50,,50,12,1625,0,1625
571a64fd3004565451453b83,2X2 ,2X2,1313,Vacant Ready,4/22/16,2/28/16,1535,1212,253.c1,50,,50,12,1625,0,1625
571a64fd3004565451453b83,2X2 ,2X2,837,On Notice,5/10/16,4/30/16,1475,1388,253.c1m,0," Location, Mezzanine (Loft, View-Street)",60,11,1675,0,1675
571a64fd3004565451453b83,2X2H ,2X2H,,,,,,,,,,,,,,
571a64fd3004565451453b83,2X2H ,2X2H,2502,Vacant Ready,4/22/16,3/19/16,1460,1392,253.b15a,0, View Forest,40,12,1750,0,1750
571a64fd3004565451453b83,2X2H ,2X2H,2711,Vacant Ready,4/22/16,3/6/16,1700,1190,253.b16,0," 2X2TH Hemlock, View - Park",0,12,1710,0,1710
571a64fd3004565451453b83,2X2H ,2X2H,2709,Vacant Unavailable,4/24/16,4/14/16,1730,1190,253.b16,0," 2X2TH Hemlock, View - Park",0,12,1710,0,1710
571a64fd3004565451453b83,2X2H ,2X2H,1703,On Notice,5/18/16,5/8/16,1490,1392,253.b15a,0, Detached Den/Study,-15,11,1695,0,1695
571a64fd3004565451453b83,2X2H ,2X2H,1803,On Notice,5/26/16,5/16/16,1470,1392,253.b15a,0," Detached Den/Study, View-Street",-35,11,1675,0,1675
571a64fd3004565451453b83,2X2TH ,2X2TH,,,,,,,,,,,,,,
571a64fd3004565451453b83,2X2TH ,2X2TH,2816,Vacant Unavailable,4/30/16,4/20/16,1735,1375,253.b25,0," 2X2TH Spruce II, View - Park",30,11,1890,0,1890
571a64fd3004565451453b83,2X2TH ,2X2TH,2606,On Notice,5/4/16,4/24/16,1735,1390,253.b36,0,,0,11,1875,0,1875
571a64fd3004565451453b83,2X2TH ,2X2TH,2306,On Notice,5/10/16,4/30/16,1650,1390,253.b36,0,,0,11,1885,0,1885
571a64fd3004565451453b83,2X2TH ,2X2TH,2810,On Notice,5/14/16,4/24/16,1700,1390,253.b36,0, View - Park,20,11,1905,0,1905
571a64fd3004565451453b83,2X2TH ,2X2TH,2604,On Notice,5/22/16,5/12/16,1640,1375,253.b25,0, 2X2TH Spruce II,10,11,1910,0,1910
571a64fd3004565451453b83,2X2TH ,2X2TH,2105,On Notice,5/25/16,5/15/16,1630,1390,253.b36,0,,0,11,1920,0,1920
571a64fd3004565451453b83,3X2 ,3X2,,,,,,,,,,,,,,
571a64fd3004565451453b83,3X2 ,3X2,124,Vacant Unavailable,4/30/16,4/20/16,2165,1311,253.d,0,,0,10,1975,0,1975
571a64fd3004565451453b83,3X3TH ,3X3TH,,,,,,,,,,,,,,
571a64fd3004565451453b83,3X3TH ,3X3TH,2611,Vacant Unavailable,4/23/16,4/13/16,2025,1561,253.c30,0, 3X3TH Evergreen,90,11,2305,0,2305
571a64fd3004565451453b83,3X3TH ,3X3TH,1604,On Notice,5/10/16,4/30/16,1895,1649,253.c31,0," 3X3TH Cedar, End Unit, Extra Window, Garage - Double",125,10,2385,0,2385
571a64fd3004565451453b83,3X3TH ,3X3TH,1507,On Notice,5/16/16,5/6/16,1895,1649,253.c31,0," 3X3TH Cedar, Garage - Double",100,10,2385,0,2385
571a64fd3004565451453b83,3X3TH ,3X3TH,2201,On Notice,5/26/16,5/16/16,1850,1582,253.c19,0, View - Park,20,10,2320,0,2320
571a64ff3004565451453b84,1X1R ,1X1,,,,,,,,,,,,,,
571a64ff3004565451453b84,1X1R ,1X1,C-201,Vacant Ready,4/22/16,3/20/16,988,700,260.a1r,0," End Unit, Renovated 1 BD, Top 2nd Floor, View-Parking",70,11,1095,0,1095
571a64ff3004565451453b84,1X1R ,1X1,A-205,Vacant Unavailable,4/29/16,3/30/16,970,700,260.a1r,0," End Unit, Renovated 1 BD, View-Parking",55,11,1100,0,1100
571a64ff3004565451453b84,1X1R ,1X1,A-104,Vacant Unavailable,5/15/16,4/15/16,1030,700,260.a1r,0," 1st Floor, Renovated 1 BD",75,10,1145,0,1145
571a64ff3004565451453b84,2X1 ,2X1,,,,,,,,,,,,,,
571a64ff3004565451453b84,2X1 ,2X1,G-205,On Notice,5/19/16,5/9/16,1120,880,260.b1,0," End Unit, View-Parking",-10,11,1270,0,1270
571a64ff3004565451453b84,2X1 ,2X1,E-205,On Notice,5/28/16,,1155,880,260.b1,0," Partial Renovation 2 BD, View-Parking",10,11,1290,0,1290
571a64ff3004565451453b84,2X1 ,2X1,B-206,On Notice,6/4/16,5/25/16,1185,880,260.b1,0," End Unit, Top 2nd Floor, View Greenspace",35,11,1320,0,1320
571a64ff3004565451453b84,2X1R ,2X1,,,,,,,,,,,,,,
571a64ff3004565451453b84,2X1R ,2X1,E-304,Vacant Unavailable,4/29/16,3/31/16,1255,880,260.b1r,0," 3rd Floor, Renovated 2 BD, Upgraded Appliances",140,12,1420,0,1420
571a64ff3004565451453b84,2X2 ,2X2,,,,,,,,,,,,,,
571a64ff3004565451453b84,2X2 ,2X2,K-104,Vacant Unavailable,4/29/16,3/25/16,1011,915,260.c1,0," 1st Floor, View-Courtyard",20,11,1340,0,1340
571a64ff3004565451453b84,2X2 ,2X2,K-102,Vacant Unavailable,5/10/16,3/14/16,1115,915,260.c1,0," 1st Floor, End Unit, Partial Renovation 2 BD, View-Courtyard, View-Parking",45,10,1375,0,1375
571a64ff3004565451453b84,2X2 ,2X2,H-306,On Notice,6/21/16,6/11/16,1140,915,260.c1,0," 3rd Floor, Partial Renovation 2 BD, View Greenspace",50,11,1385,0,1385
571a64ff3004565451453b84,2X2R ,2X2,,,,,,,,,,,,,,
571a64ff3004565451453b84,2X2R ,2X2,D-203,Vacant Ready,4/22/16,3/6/16,1185,915,260.c1r,0," Renovated 2 BD, View-Parking",70,11,1215,0,1215
571a64ff3004565451453b84,2X2R ,2X2,D-208,Vacant Ready,4/22/16,1/5/16,1185,915,260.c1r,0," End Unit, Renovated 2 BD, View Greenspace",65,11,1210,0,1210
571a64ff3004565451453b84,2X2R ,2X2,K-208,Vacant Ready,4/22/16,1/7/16,1160,915,260.c1r,0," End Unit, Renovated 2 BD, Upgraded Appliances, View-Courtyard, View-Parking",120,11,1265,0,1265
571a64ff3004565451453b84,2X2R ,2X2,H-208,Vacant Unavailable,4/24/16,3/14/16,1165,915,260.c1r,0," 3rd Floor, End Unit, Renovated 2 BD",100,11,1245,0,1245
571a64ff3004565451453b84,2X2R ,2X2,K-305,Vacant Unavailable,4/28/16,4/18/16,1280,915,260.c1r,0," 3rd Floor, Renovated 2 BD, Upgraded Appliances, View-Parking",115,11,1275,0,1275
571a64ff3004565451453b84,2X2R ,2X2,H-202,On Notice,5/9/16,4/29/16,1285,915,260.c1r,0," End Unit, Renovated 2 BD, View Greenspace, View Playgroun",110,10,1280,0,1280
571a64ff3004565451453b84,3X2 ,3X2,,,,,,,,,,,,,,
571a64ff3004565451453b84,3X2 ,3X2,J-303,On Notice,5/21/16,5/11/16,1440,1150,260.d1,0," 3rd Floor, Partial Renovation 3 BD, View-Courtyard, View-Parking",30,10,1685,0,1685
571a64ff3004565451453b84,3X2 ,3X2,M-107,On Notice,6/4/16,5/25/16,1325,1150,260.d1,0," 1st Floor, View-Parking",-5,10,1650,0,1650
571a64ff3004565451453b84,3X2R ,3X2,,,,,,,,,,,,,,
571a64ff3004565451453b84,3X2R ,3X2,L-202,Vacant Ready,4/22/16,1/3/16,1825,1150,260.d1r,0, Renovated 3 BD,100,11,1470,0,1470
571a64ff3004565451453b84,3X2R ,3X2,N-302,Vacant Unavailable,4/22/16,3/22/16,1455,1150,260.d1r,0," 3rd Floor, Renovated 3 BD, View-Parking",95,11,1465,0,1465
571a64ff3004565451453b84,3X2R ,3X2,P-202,Vacant Ready,4/22/16,2/26/16,1545,1150,260.d1r,0," Renovated 3 BD, Upgraded Appliances, View-Other",125,11,1495,0,1495
571a64ff3004565451453b84,3X2R ,3X2,N-202,Vacant Unavailable,5/15/16,4/18/16,1581,1150,260.d1r,0," Renovated 3 BD, Upgraded Appliances, View-Courtyard, View-Parking",140,10,1555,0,1555
571a64ff3004565451453b84,3X2R ,3X2,P-303,On Notice,5/23/16,5/13/16,1585,1150,260.d1r,0," 3rd Floor, Renovated 3 BD, View-Parking",95,10,1515,0,1515
571a64ff3004565451453b84,3X2R ,3X2,L-304,On Notice,6/7/16,5/28/16,1540,1150,260.d1r,0," 3rd Floor, Renovated 3 BD, Upgraded Appliances",150,10,1570,0,1570
571a64ff3004565451453b85,1X1R ,1X1,,,,,,,,,,,,,,
571a64ff3004565451453b85,1X1R ,1X1,D-303,Vacant Unavailable,4/28/16,4/17/16,885,717,261.a1r,0," 3rd Floor, Carport, Corner Unit, Premium Renovated 1BD, Vaulted Ceiling, View-Street",180,12,1275,0,1275
571a64ff3004565451453b85,1X1R ,1X1,W-204,On Notice,5/18/16,4/28/16,1030,756,261.a3r,0," 2nd Floor, A3 - Birch, Carport, Corner Unit, Extra Window, Pantry Closet, Premium Renovated 1BD, Staight Walk Ins, View-Courtyard, View-Playground",205,11,1315,0,1315
571a64ff3004565451453b85,1X1R ,1X1,CC-204,On Notice,5/20/16,5/10/16,1460,717,261.a1pr,0," 2nd Floor, Carport, Corner Unit, Renovated 1 BD, View-Pool",100,11,1210,0,1210
571a64ff3004565451453b85,1X1R ,1X1,W-104,On Notice,5/20/16,4/30/16,884,756,261.a3r,0," 1st Floor, A3 - Birch, Carport, Corner Unit, Extra Window, Pantry Closet, Premium Renovated 1BD, Sub-Terrain, View-Courtyard, View-Playground",185,11,1295,0,1295
571a64ff3004565451453b85,1X1R ,1X1,C-103,On Notice,5/25/16,5/15/16,935,731,261.a2r,0," 1st Floor, A2 - Aspen, Carport, Pantry Closet, Premium Renovated 1BD, Sub-Terrain, View-Courtyard",175,11,1285,0,1285
571a64ff3004565451453b85,1X1R ,1X1,F-104,On Notice,5/31/16,5/21/16,1040,756,261.a3pr,0," 1st Floor, A3 - Birch, Carport, Corner Unit, Extra Window, Pantry Closet, Renovated 1 BD, Sub-Terrain, View-Courtyard",90,11,1200,0,1200
571a64ff3004565451453b85,1X1R ,1X1,BB-102,On Notice,6/7/16,5/28/16,1095,717,261.a1pr,0," 1st Floor, Carport, Corner Unit, Renovated 1 BD",95,11,1210,0,1210
571a64ff3004565451453b85,2X1 ,2X1,,,,,,,,,,,,,,
571a64ff3004565451453b85,2X1 ,2X1,P-203,On Notice,5/5/16,4/25/16,1260,912,261.b1pr,0," 2nd Floor, Carport, Pantry Closet, Renovated 2 BD, View-Other",95,12,1275,0,1275
571a64ff3004565451453b85,2X1 ,2X1,T-203,On Notice,5/23/16,5/6/16,1240,912,261.b1r,0," 2nd Floor, Carport, Pantry Closet, Premium Renovated 2BD, Staight Walk Ins, View-Courtyard, View-Playground",235,11,1415,0,1415
571a64ff3004565451453b85,2X1 ,2X1,P-202,On Notice,5/26/16,5/16/16,1260,912,261.b1pr,0," 2nd Floor, Carport, Pantry Closet, Renovated 2 BD, View-Other",95,11,1275,0,1275
571a64ff3004565451453b85,2X1 ,2X1,M-303,On Notice,5/31/16,5/14/16,1130,912,261.b1pr,0," 3rd Floor, 3rd Floor - One Stair Flight, Carport, Pantry Closet, Renovated 2 BD, Vaulted Ceiling, View-Courtyard",130,11,1320,0,1320
571a64ff3004565451453b85,2X1 ,2X1,T-303,On Notice,6/2/16,5/14/16,1130,912,261.b1pr,0," 3rd Floor, 3rd Floor - One Stair Flight, Carport, Pantry Closet, Renovated 2 BD, Vaulted Ceiling, View-Courtyard, View-Playground, Wetlands View",135,11,1325,0,1325
571a64ff3004565451453b85,2X2R ,2X2,,,,,,,,,,,,,,
571a64ff3004565451453b85,2X2R ,2X2,N-103,Vacant Ready,4/22/16,2/29/16,1275,1017,261.c1pr,0," 1st Floor, Carport, Pantry Closet, Renovated 2 BD, South Facing, Sub-Terrain",90,12,1410,0,1410
571a64ff3004565451453b85,2X2R ,2X2,S-203,Vacant Ready,4/22/16,3/26/16,1375,1017,261.c1pr,0," 2nd Floor, Carport, Pantry Closet, Renovated 2 BD, View-Courtyard, View-Playground",115,12,1435,0,1435
